-0.091222,-0.752052,-0.264894,0.177732,0.063711
-0.087581,-0.760397,-0.246342,0.178081,0.060235
-0.08488,-0.767712,-0.228711,0.178526,0.056984
-0.068338,-0.780911,-0.19444,0.177708,0.050114
-0.083713,-0.773911,-0.212241,0.179144,0.054032
-0.190947,-0.78708,-0.095083,0.201237,0.041276
-0.176196,-0.786583,-0.113619,0.197962,0.043167
-0.161286,-0.785725,-0.131388,0.194753,0.04502
-0.134948,-0.722398,-0.314468,0.181819,0.07491
-0.128644,-0.733019,-0.295066,0.181819,0.071127
-0.122474,-0.742964,-0.276076,0.181819,0.067422
-0.116489,-0.752109,-0.257657,0.181819,0.063832
-0.110762,-0.760322,-0.240033,0.181819,0.060406
-0.105443,-0.767445,-0.223661,0.181819,0.057234
0.016479,-0.786583,-0.176223,0.165676,0.043167
0.039308,-0.78708,-0.169898,0.162401,0.041276
-0.006027,-0.785725,-0.181835,0.168885,0.04502
-0.048897,-0.782848,-0.190938,0.174961,0.048528
-0.084455,-0.77896,-0.197082,0.179984,0.051428
-0.09744,-0.777097,-0.199031,0.181819,0.052487
-0.04184,-0.818292,0.042828,0.18466,0.004921
-0.000259,-0.818292,0.029317,0.178978,0.004921
-0.011751,-0.819115,0.064688,0.181819,0
-0.069928,-0.816289,0.02242,0.187501,0.009841
-0.094304,-0.81352,0.00471,0.190342,0.014762
-0.117574,-0.809945,-0.012196,0.193183,0.019683
-0.14014,-0.805567,-0.028591,0.196024,0.024603
-0.162192,-0.800353,-0.044613,0.198864,0.029524
-0.183869,-0.794258,-0.060362,0.201705,0.034445
0.01047,-0.816288,-0.003702,0.176137,0.009841
0.019781,-0.813519,-0.032358,0.173296,0.014762
0.028669,-0.809945,-0.059714,0.170455,0.019683
0.037288,-0.805567,-0.086241,0.167614,0.024603
0.045711,-0.800353,-0.112165,0.164774,0.029524
0.053991,-0.794258,-0.137647,0.161933,0.034445
0.06218,-0.78724,-0.162852,0.159092,0.039365
-0.36246,-0.686558,-0.243283,0.21949,0.078886
-0.371719,-0.699596,-0.196841,0.224433,0.07381
-0.405118,-0.67555,-0.221107,0.227273,0.078731
-0.322122,-0.694855,-0.262839,0.212383,0.078953
-0.289626,-0.700218,-0.277564,0.206669,0.078863
-0.258778,-0.704305,-0.290744,0.20135,0.078799
-0.228828,-0.707386,-0.302826,0.196273,0.078759
-0.199433,-0.709544,-0.313999,0.191363,0.078739
-0.170349,-0.710812,-0.324389,0.186563,0.078732
-0.141334,-0.711227,-0.334119,0.181819,0.078731
-0.340507,-0.720232,-0.174165,0.221592,0.068889
-0.315697,-0.73528,-0.15614,0.218751,0.063969
-0.292398,-0.74834,-0.139212,0.21591,0.059048
-0.269983,-0.759908,-0.122927,0.213069,0.054127
-0.248147,-0.770172,-0.107063,0.210228,0.049207
-0.226665,-0.779245,-0.091454,0.207387,0.044286
-0.205309,-0.78724,-0.075939,0.204546,0.039365
0.125742,-0.699596,-0.358477,0.139205,0.07381
0.090953,-0.686558,-0.390608,0.144148,0.078886
0.138499,-0.67555,-0.397741,0.136365,0.078731
0.113821,-0.720231,-0.321786,0.142046,0.068889
0.104344,-0.73528,-0.29262,0.144887,0.063969
0.095445,-0.74834,-0.265231,0.147728,0.059048
0.086883,-0.759907,-0.238881,0.150569,0.054127
0.078543,-0.770172,-0.213211,0.15341,0.049207
0.070337,-0.779245,-0.187957,0.156251,0.044286
0.046825,-0.694855,-0.382718,0.151255,0.078953
0.011879,-0.700218,-0.37553,0.156969,0.078863
-0.020824,-0.704305,-0.368061,0.162288,0.078799
-0.052155,-0.707386,-0.360231,0.167365,0.078759
-0.082504,-0.709544,-0.351992,0.172275,0.078739
-0.112141,-0.710812,-0.343302,0.177075,0.078732
-0.141334,-0.711227,-0.334119,0.181819,0.07873
-0.67259,-0.369249,-0.380169,0.283896,0.148044
-0.700429,-0.347981,-0.359943,0.288034,0.153014
-0.686578,-0.34263,-0.386957,0.28224,0.152762
-0.659028,-0.394347,-0.372383,0.286133,0.143327
-0.686426,-0.372421,-0.355426,0.289277,0.14845
-0.645553,-0.418144,-0.364016,0.288527,0.138629
-0.672703,-0.396218,-0.349349,0.290976,0.143937
-0.631945,-0.440893,-0.355183,0.291001,0.133946
-0.659062,-0.419197,-0.342247,0.29294,0.139458
-0.631527,-0.462596,-0.325871,0.297273,0.130596
-0.645358,-0.441305,-0.334422,0.295049,0.13501
-0.618099,-0.46274,-0.34585,0.293535,0.129279
-0.617524,-0.483149,-0.316512,0.299606,0.126223
-0.603936,-0.483802,-0.335947,0.296125,0.124631
-0.603306,-0.503046,-0.306266,0.30204,0.121897
-0.712516,-0.353486,-0.333522,0.293612,0.153182
-0.69874,-0.376328,-0.330432,0.294467,0.148823
-0.685088,-0.398819,-0.325827,0.295743,0.144511
-0.67148,-0.42074,-0.32007,0.297308,0.140245
-0.644208,-0.462376,-0.305868,0.300964,0.131864
-0.657856,-0.441927,-0.31343,0.299057,0.136027
-0.630544,-0.482126,-0.29727,0.303029,0.127769
-0.616872,-0.501215,-0.28752,0.305249,0.12375
-0.723266,-0.358776,-0.307554,0.298853,0.153324
-0.70976,-0.380467,-0.305413,0.299465,0.149155
-0.69627,-0.401802,-0.302059,0.30041,0.145032
-0.682796,-0.422598,-0.29767,0.301611,0.140968
-0.655997,-0.462096,-0.285998,0.304585,0.13306
-0.669351,-0.442704,-0.292361,0.303003,0.136972
-0.642811,-0.480784,-0.278389,0.306366,0.129246
-0.629869,-0.498775,-0.269339,0.308358,0.125545
-0.73293,-0.363747,-0.281814,0.30387,0.153448
-0.719649,-0.384552,-0.280447,0.304295,0.149439
-0.706312,-0.404909,-0.278225,0.304962,0.145483
-0.679735,-0.443639,-0.271335,0.306875,0.137816
-0.692981,-0.424652,-0.275192,0.305831,0.141601
-0.666723,-0.461833,-0.266398,0.308114,0.13415
-0.654109,-0.479226,-0.260059,0.309583,0.130623
-0.642068,-0.495824,-0.251953,0.311325,0.127258
-0.72844,-0.388561,-0.25546,0.308996,0.149661
-0.741585,-0.368405,-0.256133,0.308729,0.153549
-0.715184,-0.408154,-0.254301,0.309421,0.145837
-0.70193,-0.427007,-0.252626,0.309985,0.142107
-0.688816,-0.444955,-0.250347,0.310683,0.138502
-0.676102,-0.46189,-0.247143,0.311547,0.135064
-0.664088,-0.477747,-0.242557,0.312637,0.131833
-0.653139,-0.492563,-0.235805,0.314072,0.128844
-0.736133,-0.39254,-0.230339,0.313611,0.149806
-0.749263,-0.372783,-0.230362,0.313482,0.153616
-0.722837,-0.41162,-0.230216,0.313817,0.146069
-0.709519,-0.429823,-0.229923,0.314095,0.142441
-0.696374,-0.446938,-0.229353,0.314444,0.138966
-0.683786,-0.4627,-0.228246,0.314889,0.135715
-0.67225,-0.476916,-0.226043,0.315508,0.132763
-0.66211,-0.489483,-0.222366,0.316348,0.130158
-0.494859,-0.631248,-0.199776,0.321984,0.09421
-0.486989,-0.621302,-0.241639,0.315611,0.093111
-0.466611,-0.641443,-0.22116,0.318763,0.089144
-0.521466,-0.619636,-0.180693,0.324918,0.098956
-0.510149,-0.614279,-0.220357,0.318654,0.097568
-0.546525,-0.607169,-0.163027,0.327662,0.103424
-0.533748,-0.604849,-0.200923,0.321571,0.101876
-0.570314,-0.594022,-0.146232,0.330279,0.107707
-0.556969,-0.59388,-0.182831,0.324358,0.106039
-0.593034,-0.580172,-0.130089,0.332795,0.111865
-0.579413,-0.581886,-0.165705,0.327018,0.11008
-0.614863,-0.56555,-0.114454,0.33523,0.115948
-0.601089,-0.568945,-0.149393,0.329562,0.11404
-0.635981,-0.550087,-0.099188,0.337601,0.120006
-0.622111,-0.555019,-0.133795,0.331995,0.117964
-0.506507,-0.601522,-0.259146,0.312645,0.097406
-0.526482,-0.596423,-0.238419,0.315594,0.101296
-0.547371,-0.58888,-0.219105,0.318475,0.105138
-0.568449,-0.57955,-0.200968,0.32126,0.108919
-0.589151,-0.568954,-0.183813,0.323926,0.112635
-0.609402,-0.557184,-0.167581,0.326462,0.11632
-0.64259,-0.540075,-0.118811,0.334325,0.121897
-0.629247,-0.544229,-0.152246,0.328862,0.120011
-0.524902,-0.582092,-0.274702,0.309773,0.101829
-0.54284,-0.578188,-0.254583,0.312698,0.105236
-0.561523,-0.572179,-0.235567,0.315564,0.108626
-0.580459,-0.564471,-0.217575,0.31834,0.111991
-0.599243,-0.555398,-0.200558,0.320999,0.115329
-0.617804,-0.545004,-0.184562,0.323514,0.118674
-0.648732,-0.530073,-0.137782,0.331116,0.12375
-0.63616,-0.533264,-0.169657,0.325859,0.122066
-0.542248,-0.562822,-0.288916,0.306954,0.106313
-0.558682,-0.559817,-0.269307,0.3099,0.109287
-0.575572,-0.555092,-0.250576,0.312784,0.112249
-0.592591,-0.548877,-0.232757,0.315577,0.115194
-0.609472,-0.541353,-0.215911,0.318243,0.118125
-0.626186,-0.532496,-0.200203,0.320741,0.12108
-0.654328,-0.52015,-0.155917,0.328007,0.125545
-0.642771,-0.522221,-0.185826,0.323024,0.124106
-0.558677,-0.543535,-0.302014,0.30418,0.110842
-0.573977,-0.541256,-0.282762,0.307189,0.11342
-0.58944,-0.537622,-0.264215,0.310134,0.115983
-0.60482,-0.532768,-0.246485,0.312979,0.11852
-0.619911,-0.526795,-0.229722,0.315688,0.121032
-0.634662,-0.519664,-0.214222,0.318196,0.123547
-0.659293,-0.510413,-0.172988,0.32504,0.127258
-0.649117,-0.511241,-0.200347,0.320431,0.126117
-0.574338,-0.524053,-0.314131,0.30145,0.115408
-0.58882,-0.522375,-0.295048,0.304569,0.117627
-0.603186,-0.51969,-0.276518,0.307619,0.119819
-0.617222,-0.516087,-0.258699,0.310567,0.12197
-0.630714,-0.511651,-0.241804,0.313368,0.124068
-0.643473,-0.506443,-0.226257,0.315943,0.126107
-0.666777,-0.493252,-0.201334,0.320017,0.130158
-0.655496,-0.500326,-0.212643,0.318183,0.128128
-0.777683,-0.399231,-0.03044,0.348033,0.152497
-0.756486,-0.431383,-0.009696,0.351536,0.146429
-0.777088,-0.40426,0.004412,0.353789,0.151775
-0.776449,-0.395305,-0.063024,0.342602,0.152919
-0.759177,-0.424038,-0.03943,0.346617,0.147634
-0.774066,-0.391748,-0.093677,0.337438,0.153195
-0.759549,-0.418376,-0.069088,0.341665,0.14842
-0.770819,-0.388209,-0.122851,0.332463,0.153394
-0.758342,-0.413559,-0.098014,0.336787,0.148958
-0.766744,-0.384586,-0.150846,0.327626,0.153532
-0.756018,-0.409066,-0.125937,0.332022,0.149356
-0.761812,-0.380835,-0.177925,0.322882,0.153614
-0.752654,-0.404759,-0.152948,0.327355,0.149637
-0.755995,-0.376914,-0.204349,0.318183,0.15364
-0.74823,-0.400596,-0.179231,0.322753,0.149803
-0.736354,-0.455476,-0.02457,0.349186,0.141515
-0.740225,-0.447115,-0.05091,0.344822,0.142953
-0.741901,-0.440272,-0.077772,0.340329,0.144004
-0.741893,-0.434389,-0.104522,0.33581,0.144781
-0.740599,-0.429022,-0.130679,0.331342,0.145377
-0.738076,-0.424074,-0.156226,0.326926,0.145806
-0.742729,-0.396537,-0.204971,0.318182,0.149858
-0.734293,-0.419533,-0.181265,0.322546,0.146065
-0.716498,-0.477322,-0.039536,0.346843,0.136905
-0.721062,-0.468524,-0.063612,0.342848,0.138459
-0.723781,-0.460887,-0.088114,0.338743,0.139702
-0.724933,-0.454103,-0.112611,0.334597,0.140694
-0.724737,-0.447926,-0.136748,0.330467,0.141486
-0.723174,-0.442354,-0.160497,0.32636,0.142073
-0.729219,-0.41539,-0.205896,0.318182,0.146152
-0.720163,-0.437446,-0.183909,0.322268,0.142437
-0.696682,-0.497486,-0.054422,0.344528,0.132497
-0.701783,-0.488404,-0.0768,0.34081,0.134134
-0.7054,-0.480147,-0.099355,0.337024,0.135534
-0.707648,-0.472584,-0.121798,0.333218,0.136722
-0.708591,-0.465633,-0.143898,0.329429,0.137711
-0.708112,-0.459416,-0.165641,0.325664,0.138471
-0.715627,-0.433262,-0.207034,0.318183,0.142562
-0.706038,-0.454108,-0.187078,0.321918,0.138962
-0.67675,-0.516219,-0.069266,0.34223,0.128239
-0.682336,-0.506878,-0.090365,0.33872,0.129952
-0.686782,-0.498071,-0.111362,0.335188,0.131496
-0.690098,-0.489777,-0.132038,0.331672,0.132872
-0.692253,-0.482025,-0.152203,0.328205,0.13407
-0.693063,-0.475049,-0.171791,0.324804,0.135041
-0.70217,-0.44991,-0.208288,0.318183,0.139136
-0.692245,-0.469185,-0.190823,0.321474,0.135712
-0.656562,-0.533695,-0.084159,0.339928,0.124089
-0.662634,-0.524062,-0.104353,0.336563,0.125883
-0.667901,-0.5147,-0.124162,0.333223,0.127572
-0.672314,-0.505645,-0.14339,0.329941,0.129146
-0.675799,-0.496989,-0.16183,0.326757,0.130581
-0.678183,-0.489037,-0.179229,0.32372,0.131821
-0.689282,-0.464952,-0.209546,0.318182,0.135964
-0.679084,-0.482306,-0.195506,0.320856,0.132761
-0.589379,-0.504197,-0.325401,0.298764,0.120006
-0.603306,-0.503046,-0.306266,0.30204,0.121897
-0.616872,-0.501215,-0.28752,0.305249,0.12375
-0.629869,-0.498775,-0.269339,0.308358,0.125545
-0.642068,-0.495824,-0.251953,0.311325,0.127258
-0.635981,-0.550087,-0.099188,0.337601,0.120006
-0.64259,-0.540075,-0.118811,0.334325,0.121897
-0.648732,-0.530073,-0.137782,0.331116,0.12375
-0.663538,-0.501143,-0.18858,0.322293,0.128844
-0.742729,-0.396537,-0.204971,0.318183,0.149858
-0.755995,-0.376914,-0.204349,0.318182,0.15364
-0.729219,-0.41539,-0.205896,0.318182,0.146152
-0.715627,-0.433262,-0.207034,0.318183,0.142562
-0.70217,-0.44991,-0.208288,0.318183,0.139136
-0.678278,-0.477131,-0.210619,0.318182,0.133336
-0.669156,-0.486719,-0.211477,0.318182,0.131218
-0.670874,-0.337756,-0.414188,0.275569,0.15254
-0.700962,-0.31477,-0.392328,0.280509,0.157621
-0.684925,-0.304859,-0.424397,0.272728,0.157461
-0.656862,-0.367914,-0.404008,0.27841,0.14762
-0.643957,-0.393625,-0.394632,0.281251,0.142699
-0.630964,-0.417754,-0.385192,0.284092,0.137778
-0.617704,-0.440744,-0.375558,0.286933,0.132858
-0.604068,-0.462792,-0.365651,0.289773,0.127937
-0.589964,-0.484032,-0.355404,0.292614,0.123016
-0.715039,-0.32347,-0.361741,0.287616,0.157687
-0.72651,-0.33056,-0.334654,0.293332,0.157594
-0.736787,-0.336911,-0.308307,0.298651,0.157529
-0.746093,-0.342663,-0.282279,0.303728,0.15749
-0.754509,-0.347865,-0.256351,0.308639,0.15747
-0.762082,-0.352545,-0.230354,0.313438,0.157462
-0.768855,-0.356731,-0.204121,0.318182,0.157461
-0.446137,-0.661264,-0.19774,0.322209,0.085393
-0.437454,-0.649379,-0.244601,0.315342,0.083651
-0.405118,-0.67555,-0.221107,0.318182,0.078731
-0.483025,-0.646067,-0.175678,0.32582,0.091515
-0.511515,-0.632692,-0.158042,0.3286,0.096509
-0.537624,-0.619127,-0.14142,0.331203,0.101147
-0.562144,-0.605185,-0.125392,0.333708,0.105563
-0.585402,-0.590753,-0.10976,0.336145,0.109826
-0.607613,-0.575737,-0.094377,0.338539,0.113987
-0.628988,-0.560043,-0.079096,0.34091,0.118096
-0.466345,-0.624101,-0.265591,0.312501,0.088572
-0.48833,-0.603401,-0.281563,0.30966,0.093492
-0.5082,-0.583483,-0.296,0.306819,0.098413
-0.526595,-0.563876,-0.309364,0.303978,0.103334
-0.543788,-0.544325,-0.321855,0.301137,0.108254
-0.559961,-0.524632,-0.333606,0.298296,0.113175
-0.575297,-0.504597,-0.344748,0.295455,0.118096
-0.797423,-0.374387,0.016929,0.355815,0.157461
-0.774232,-0.410622,0.040632,0.359726,0.150687
-0.798486,-0.375044,0.064688,0.363637,0.157461
-0.795102,-0.372953,-0.026738,0.348619,0.157461
-0.792277,-0.371206,-0.060736,0.342956,0.157461
-0.788848,-0.369087,-0.0921,0.337674,0.157461
-0.784828,-0.366603,-0.121749,0.33262,0.157461
-0.780185,-0.363733,-0.150105,0.327721,0.157461
-0.774875,-0.360452,-0.177463,0.322926,0.157461
-0.749999,-0.442116,0.018288,0.356128,0.144455
-0.729688,-0.466023,0.000467,0.353297,0.13955
-0.709811,-0.487588,-0.016321,0.350656,0.134976
-0.689987,-0.507522,-0.03251,0.348129,0.130599
-0.670013,-0.526116,-0.048288,0.345679,0.126357
-0.649733,-0.54356,-0.063775,0.343281,0.122204
-0.628988,-0.560043,-0.079096,0.34091,0.118096
0.038151,-0.815733,0.00343,0.911926,0.013947
0.061929,-0.815733,0.036157,0.906256,0.013947
0.031276,-0.817519,0.033427,0.909091,0.009432
0.045647,-0.81305,-0.025049,0.914751,0.018468
0.066264,-0.814155,0.008007,0.909091,0.018058
0.053315,-0.809543,-0.052376,0.917558,0.022998
0.071874,-0.811673,-0.019451,0.911904,0.02218
0.061031,-0.805227,-0.078881,0.920344,0.02754
0.078165,-0.808345,-0.04617,0.914684,0.026318
0.091777,-0.79922,-0.097562,0.920098,0.034666
0.084803,-0.804202,-0.07218,0.917419,0.030477
0.068816,-0.800072,-0.104744,0.923101,0.032098
0.099156,-0.79336,-0.122407,0.922707,0.038893
0.076728,-0.794037,-0.130106,0.925825,0.036676
0.107013,-0.786583,-0.146807,0.925234,0.043167
0.091331,-0.81305,0.037829,0.903431,0.018468
0.094112,-0.811673,0.011157,0.906278,0.02218
0.09814,-0.809432,-0.015153,0.909091,0.025904
0.10301,-0.806362,-0.040954,0.911854,0.029646
0.114402,-0.797782,-0.090708,0.917158,0.037221
0.108421,-0.802488,-0.066139,0.91455,0.033413
0.121064,-0.792207,-0.114692,0.919657,0.041084
0.12852,-0.785725,-0.138118,0.922025,0.04502
0.11969,-0.809543,0.038981,0.900624,0.022998
0.121467,-0.808345,0.013429,0.903498,0.026318
0.124183,-0.806362,-0.011811,0.906328,0.029646
0.127639,-0.803605,-0.036585,0.909091,0.032987
0.1365,-0.795741,-0.084273,0.914314,0.039755
0.1317,-0.800076,-0.060756,0.911764,0.036349
0.142241,-0.790557,-0.107101,0.916709,0.043235
0.149124,-0.784481,-0.129209,0.918916,0.046815
0.147283,-0.805227,0.039833,0.897839,0.02754
0.148256,-0.804202,0.015154,0.900763,0.030477
0.149808,-0.802487,-0.009175,0.903632,0.033413
0.154488,-0.796955,-0.056092,0.909091,0.03929
0.151882,-0.800076,-0.032978,0.906419,0.036349
0.157897,-0.79308,-0.078409,0.911604,0.04227
0.162455,-0.788399,-0.099836,0.913908,0.045333
0.168553,-0.782847,-0.120285,0.915949,0.048528
0.17455,-0.79922,0.016365,0.898084,0.034666
0.174286,-0.800071,0.040421,0.895081,0.032098
0.175023,-0.797781,-0.007271,0.901024,0.037221
0.175731,-0.795741,-0.030276,0.903868,0.039755
0.176767,-0.79308,-0.052437,0.906578,0.04227
0.178487,-0.789769,-0.073528,0.909091,0.044793
